timestamp,attentionct_unfiltered,au01ct_linear_causal,au02ct_nonlinear_causal,au04ct_nonlinear_causal,au09ct_linear_causal,au10ct_linear_causal,au15ct_linear_causal,au17ct_nonlinear_causal,au18ct_linear_causal,au24ct_linear_causal,au25ct_nonlinear_causal,au28ct_linear_causal,eye_closurect_nonlinear_causal,smilect_nonlinear_causal,smirkct_nonlinear_causal,joyct_emotion_nonlinear_causal,disgustct_emotion_nonlinear_causal,sadnessct_emotion_nonlinear_causal,angerct_emotion_nonlinear_causal,surprisect_emotion_nonlinear_causal,contemptct_emotion_nonlinear_causal,fearct_emotion_nonlinear_causal,valencect_nonlinear_causal,expressivenessct_nonlinear_causal,Entropy,HeadAngleLeftRight,HeadAngleRoll,HeadAngleUpDown,HighFreqPower,InterOcularDistance,MeanFaceLuminance,MeanFaceLuminanceDiffLR,VarianceFaceLuminance
48642.8555,92.5068359,3.77416992,23.8690186,0.001281222,0.000213819,7.15E-08,0.058681488,0.016684055,0.015338898,0.00027694,0.006679475,0.810424805,5.47E-05,0.000163738,0.52431488,0.000837594,0.422336578,0.015383869,0.001140518,0.668104172,0.203693151,0.009402111,0,0.47930181,2.21524858,9.43069458,-18.6340485,3.65234375,265.300781,228.246948,138.818665,40.5832138,3623.92969
48714.2852,92.9199905,6.41992188,23.1115112,0.001329891,0.0002966,6.16E-08,0.061599195,0.026032448,0.035251617,0.000351056,0.007692814,1.66290283,4.95E-05,0.000158853,0.334487915,0.000858624,0.422293276,0.015867323,0.00118506,0.645215988,0.199633121,0.009149581,0,0.462091446,2.21727777,9.12768173,-18.8463821,3.03059387,276.847656,227.966309,138.712234,40.6044922,3623.93945
48785.7148,92.8792725,7.16223145,21.9072876,0.001417257,0.000199858,5.07E-08,0.059154809,0.031842232,0.065643311,0.000383854,0.009113669,2.19734192,4.07E-05,0.000165133,0.264482498,0.000893202,0.422098279,0.015806884,0.001288645,0.600482941,0.198156565,0.008786783,0,0.416488647,2.2172904,9.14996338,-19.1591568,3.59759521,260.308594,227.704163,138.511475,40.5613251,3620.26758
48857.1445,94.1083984,8.05700684,21.2494812,0.001476553,0.000239339,4.49E-08,0.056844711,0.04942131,0.095521927,0.000433281,0.010694504,2.84432983,3.96E-05,0.000160817,0.20189476,0.000912624,0.420990229,0.015536018,0.001357645,0.575014114,0.196846098,0.00862062,0,0.386870384,2.21695185,8.12390137,-18.9707642,3.89770508,251.505859,227.069092,138.670898,40.5390015,3605.57031
48928.5703,94.4588013,7.95281982,21.1971436,0.001537826,0.00032182,4.29E-08,0.059138298,0.05311203,0.116931915,0.000467479,0.012894154,2.57757568,4.22E-05,0.000158515,0.183461189,0.000914226,0.421259642,0.01535929,0.001370467,0.570922852,0.196461901,0.008593477,0,0.383131027,2.2172904,7.81573486,-18.6933594,4.46594238,254.793945,226.657349,139.087891,40.2397003,3581.10938
49000,93.6188965,8.49753952,20.9519958,0.001601197,0.000117198,3.92E-08,0.052199245,0.074197769,0.153968811,0.000569012,0.013965175,2.99993896,2.36E-05,0.000156376,0.154787064,0.000921597,0.421016365,0.01528348,0.001393272,0.563178539,0.19586581,0.008596025,0,0.371555328,2.21562958,8.56996155,-19.3226318,4.26605225,258.090027,227.593445,139.291321,39.8774414,3571.87109
49071.4297,93.7037354,7.73580933,20.9183044,0.001655797,0.000158463,2.83E-08,0.042769909,0.086544275,0.160445839,0.000687893,0.016426683,3.47283936,4.04E-05,0.00016035,0.151847124,0.000922653,0.419016838,0.015101042,0.001407229,0.559866905,0.195804805,0.008567173,0,0.371099591,2.21492457,8.4855957,-19.5952759,4.14068604,255.441406,227.860291,139.094238,40.1994705,3577.87695
49142.8555,94.2473755,7.66763306,21.0924988,0.00166777,0.000284202,1.83E-08,0.037693501,0.099183083,0.143429399,0.000954181,0.018400788,3.87285614,7.08E-05,0.000158095,0.133692741,0.000917441,0.416692674,0.014919404,0.001402108,0.563354015,0.195428312,0.008592378,0,0.375586033,2.21642876,8.0098877,-20.1407776,4.72844458,266.214844,227.672729,139.290146,40.2418633,3569.2207
49214.2852,94.6946869,8.08532715,21.7305298,0.001651263,0.000197694,1.19E-08,0.033920765,0.106280684,0.134388924,0.001492441,0.020154357,3.74697113,1.92E-05,0.000157682,0.12214303,0.000898512,0.415926337,0.014746413,0.001352176,0.58263588,0.195188984,0.008761689,0,0.391637802,2.2212677,7.59025574,-20.1860962,4.60670471,277.277344,228.294006,138.711121,40.6468201,3592.64062
49285.7148,94.7432938,8.80429077,22.0445557,0.001611039,0.000230029,9.44E-09,0.032672882,0.13727951,0.116299868,0.001777619,0.021388769,3.84924316,1.37E-05,0.000160254,0.105569839,0.000889353,0.414844394,0.014772313,0.00132451,0.594234467,0.194846153,0.00886298,0,0.401144981,2.21689415,7.54110718,-20.3944092,6.54864502,265.12793,227.081726,140.057495,39.7650146,3542.40625
49357.1445,93.9700775,9.50646973,23.2078247,0.001547702,0.000169523,7.41E-09,0.032858759,0.155040741,0.104428291,0.002504438,0.021340966,3.75106812,2.48E-05,0.000154265,0.089431763,0.000856197,0.41416958,0.0144694,0.001239032,0.631820679,0.194512784,0.009187758,0,0.437532425,2.21508145,8.26757812,-20.7432899,7.31512451,266.066406,227.795288,140.368286,39.6580811,3536.29883
49428.5703,94.18396,11.1386719,24.5704956,0.001450911,0.000234928,5.39E-09,0.033473492,0.190551758,0.080048531,0.001714924,0.02351594,4.15808105,3.15E-05,0.000152206,0.094540119,0.000818841,0.411781907,0.014338628,0.001134031,0.683708191,0.194617897,0.00967142,0,0.481824875,2.21545148,8.06677246,-20.7720566,7.41072083,244.609375,225.239502,140.857285,39.3556671,3477.81934
49500,93.510498,12.5005493,25.6464233,0.001380116,0.000169769,4.74E-09,0.033782601,0.20519352,0.075149536,0.001789406,0.025278926,3.57772827,2.63E-05,0.000156819,0.106185913,0.000790531,0.413475305,0.014269754,0.00105413,0.728290558,0.194858089,0.010092765,0,0.522546768,2.2140007,8.65835571,-20.945343,7.07165527,239.34375,225.08902,140.942291,39.2198181,3463.11621
49571.4297,94.3723145,15.8601074,27.3778076,0.001287021,0.000189747,3.71E-09,0.035369486,0.267944336,0.060165405,0.001870871,0.026636541,2.92016602,2.75E-05,0.00015994,0.121446609,0.000747126,0.413242936,0.014472604,0.000929676,0.813804626,0.195173323,0.010857523,0,0.593536377,2.21460772,7.9021759,-20.7388,7.62307739,265.19458,225.709473,141.327179,39.2457199,3448.02148
49642.8555,95.192627,18.0860596,28.8501587,0.001170054,0.000182599,3.09E-09,0.037940025,0.303396225,0.051649094,0.00186348,0.028741539,2.58096313,2.89E-05,0.000170794,0.132513046,0.00071192,0.414583445,0.014374375,0.000841849,0.88628006,0.195401877,0.011484712,0,0.659042358,2.21593213,7.0333252,-21.020813,7.92210388,258.96875,225.151733,141.146561,39.3486023,3449.79419
49714.2852,93.9223328,19.6998901,30.4249268,0.001084551,0.000149209,2.52E-09,0.036791146,0.365509033,0.03350544,0.002023786,0.031428576,2.38819885,6.84E-06,0.000183991,0.162725449,0.000676172,0.415255547,0.014391258,0.000755962,0.973861694,0.196028352,0.012183696,0,0.744880676,2.21851587,8.31065369,-20.9890137,8.33013916,269.560547,224.434021,140.491516,39.3595886,3470.43555
49785.7148,93.5115433,21.5661926,32.4471436,0.001003847,0.000205496,2.41E-09,0.038328111,0.345225334,0.027860165,0.001816571,0.032152176,1.84790039,1.84E-05,0.000200835,0.165721893,0.000633042,0.415522277,0.014250696,0.000658713,1.09760284,0.196090162,0.013227522,0,0.856201172,2.2184484,8.6596489,-21.3409424,9.37955475,269.091797,224.573486,140.990967,39.5406494,3451.49219
49857.1445,94.8365479,26.2087402,34.1173096,0.000954053,0.000254691,2.18E-09,0.041416884,0.356464386,0.025494337,0.001433194,0.033797383,1.19960022,1.99E-05,0.000217649,0.161895752,0.000599252,0.417341471,0.015357018,0.000560138,1.25234985,0.196010172,0.014555872,0,0.973125458,2.21707535,7.4437561,-21.1932678,10.0556641,271.462891,224.932556,141.547119,39.4730225,3424.8125
49928.5703,94.4384766,27.7320557,35.8397217,0.000923909,0.000203311,1.88E-09,0.04284668,0.403606415,0.024659872,0.001257539,0.031413436,1.10758972,1.31E-05,0.000229403,0.165263653,0.000566399,0.41801694,0.014838398,0.00050687,1.36849213,0.196079895,0.015396953,0,1.09741211,2.22104454,7.83901978,-22.2495422,9.98413086,248.894531,224.621704,141.055847,39.5293579,3455.83594
50000,94.059494,27.8543701,37.9263916,0.000880422,0.000177033,1.60E-09,0.049651384,0.530151367,0.02234149,0.001493875,0.029467344,1.12807465,3.88E-06,0.000243153,0.172905445,0.00052903,0.41815877,0.013498902,0.000466524,1.4874115,0.196238428,0.016054899,0,1.27474976,2.21707487,8.18901062,-21.813385,10.4404297,267.90918,224.880615,142.130798,38.8540649,3395.01562
50071.4297,93.4790649,24.975708,39.8822021,0.000822462,0.000211447,1.68E-09,0.062906265,0.613618374,0.021345139,0.002677083,0.025970817,1.3371582,1.25E-06,0.000261653,0.184075832,0.000496212,0.417206138,0.012019992,0.000440141,1.58631897,0.196470618,0.016361594,0,1.4886322,2.21726704,8.67633057,-22.1621094,11.2142944,260.617188,224.836182,142.085327,38.8662834,3387.39062
50142.8555,93.2403564,21.8242188,41.6401978,0.000763133,0.00017982,1.80E-09,0.0709095,0.77571106,0.019113421,0.00549531,0.020631313,1.88116074,8.09E-07,0.000285485,0.193322599,0.000468375,0.415824533,0.010880411,0.000417704,1.68460464,0.196662784,0.016690625,0,1.70808411,2.21800137,8.86993408,-22.376709,11.4173126,272.0625,224.715088,142.293243,38.7310181,3373.87891
50214.2852,94.2563782,20.8626709,43.4051514,0.000688039,0.000153165,2.00E-09,0.08142519,0.891906738,0.020062923,0.006811547,0.016102076,2.00349426,3.05E-06,0.00031136,0.193102539,0.000442043,0.415507823,0.010140121,0.000389196,1.8092804,0.196657479,0.017143607,0,1.98088074,2.21571827,8.01004028,-21.5085449,12.5314941,266.695312,224.288574,142.540955,39.0058899,3332.67188
50285.7148,94.055603,19.6188965,44.7123413,0.00064119,0.000181092,2.04E-09,0.086436987,1.33468628,0.018248916,0.005171061,0.013847351,3.51928711,1.95E-06,0.000351129,0.20675087,0.000423523,0.414479434,0.009545922,0.000376811,1.89728928,0.196941674,0.017330378,0,2.22944641,2.21712279,8.18597412,-21.3809814,12.6652832,260.886719,225.747009,142.622757,38.8825378,3349.86328
50357.1445,94.4278564,18.8793945,45.4495392,0.000625534,0.000156961,2.06E-09,0.100306988,1.60235596,0.015573502,0.003510952,0.012277663,4.57214355,2.47E-06,0.000401862,0.219542503,0.000413401,0.413980067,0.00930433,0.000369862,1.94965625,0.197208121,0.017295331,0,2.43069458,2.21692276,7.83892822,-21.1886597,13.173172,249.951172,224.221252,142.764618,38.7418671,3329.03516
50428.5703,93.6965027,16.4453583,46.1201172,0.000613523,9.18E-05,2.19E-09,0.118003845,2.51123047,0.015639663,0.003274322,0.010727644,8.44213867,3.36E-06,0.000473551,0.252339363,0.00040442,0.412216961,0.009095065,0.000375072,1.99095917,0.197894067,0.016985253,0,2.70481873,2.21581483,8.50502014,-22.2727051,13.3317871,252.650391,224.342773,143.116974,38.0308838,3330.80176
50500,93.9185028,16.4875374,46.1769104,0.000609207,0.000164397,2.12E-09,0.14087677,2.78676605,0.014215335,0.004522204,0.009661734,10.0546112,4.78E-06,0.000557214,0.263313293,0.000403667,0.412047684,0.00926479,0.000376541,2.00183916,0.198123202,0.016765684,0,2.82717896,2.21296024,8.31409836,-20.8622437,13.6588135,253.28125,224.620605,143.714478,38.4769897,3292.25781
50571.4297,93.7062378,16.6362305,45.4069214,0.000621011,9.96E-05,2.24E-09,0.156853199,3.28649902,0.013649225,0.004809737,0.008518279,12.798584,4.26E-06,0.0006437,0.269611955,0.00041397,0.413154393,0.009665087,0.000401004,1.92401886,0.198254317,0.015831217,0,2.88817596,2.21513557,8.48968506,-20.9613037,14.3874817,260.638672,224.623535,143.273315,38.7622223,3321.85156
50642.8555,93.3475342,16.0589523,45.3665924,0.000615334,0.000123808,2.34E-09,0.178685188,3.56159973,0.012984693,0.004774332,0.007412225,14.5970459,7.63E-07,0.000710368,0.256391525,0.000414509,0.413941383,0.009813607,0.000404534,1.9241066,0.197975561,0.0156793,0,2.95233154,2.21201491,8.78881836,-20.6800537,14.1774902,251.798828,223.59314,143.531128,38.4741592,3297.20703
50714.2852,93.9921875,14.7684326,44.9187622,0.000606175,0.000133364,2.52E-09,0.192409515,3.67589378,0.013070941,0.002679586,0.007035375,15.7919922,1.46E-06,0.000846729,0.255999088,0.000420636,0.414067328,0.01002625,0.000418758,1.87372971,0.197965294,0.015031993,0,3.02403259,2.21914244,8.2434082,-20.519928,15.3152466,269.511719,225.106934,143.079102,39.270752,3326.85156
50785.7148,93.1530762,13.6005859,45.2942505,0.000602555,0.000134818,2.53E-09,0.229904175,3.59014893,0.013290852,0.00204514,0.006405264,16.3790283,2.16E-06,0.000925362,0.249892235,0.000415511,0.413596034,0.009863038,0.000413638,1.89398193,0.197835952,0.014891565,0,3.19682312,2.21536541,8.94625854,-20.0878906,14.9174805,266.65625,224.66333,143.660767,38.9710274,3306.02344
50857.1445,93.3892822,11.6906738,45.2214966,0.000601541,0.000109676,2.72E-09,0.267751694,5.24719238,0.01254648,0.001915395,0.005770102,16.9109802,2.24E-06,0.001049444,0.249594182,0.000416492,0.414366126,0.009791754,0.000444483,1.87707138,0.197827831,0.014734797,0,3.20206451,2.21716094,8.72998047,-20.8568115,15.1983643,259.857422,224.865967,143.387299,38.6778564,3334.22949
50928.5703,94.0189209,9.76574707,44.2416992,0.000599367,9.96E-05,3.27E-09,0.289754868,7.27813721,0.012515463,0.001806915,0.005515032,17.432251,9.29E-07,0.001229249,0.252562046,0.000430077,0.41401732,0.009820074,0.00050897,1.77985382,0.197887406,0.01440002,0,3.03874588,2.21510673,8.22161865,-21.2088318,15.6785126,252.720703,225.148071,143.698608,38.8145447,3332.0957
51000,93.0130005,7.01367188,43.0581055,0.000608168,8.95E-05,3.64E-09,0.30163765,8.15264893,0.012256384,0.002384961,0.005260676,16.9414139,1.81E-06,0.00140278,0.253632784,0.000447115,0.4137187,0.009742886,0.000570707,1.66090393,0.197907418,0.013929725,0,2.97444916,2.21699524,9.05603027,-20.6617737,15.0175781,262.719727,223.705994,143.532547,39.1894379,3320.8335
51071.4297,93.5260925,5.57684326,41.6583252,0.000622917,8.07E-05,3.80E-09,0.294896126,10.2546387,0.012130261,0.003942251,0.004776698,16.7902222,7.80E-07,0.001599818,0.262470245,0.000468075,0.41282773,0.010021895,0.00067132,1.54361725,0.198090121,0.013229489,0,3.12515259,2.21831751,8.64743042,-21.6936035,15.0665283,259.732422,226.249023,143.439697,39.0814209,3352.73438
51142.8555,93.0656738,4.89691162,40.2680664,0.000640593,0.000108643,4.06E-09,0.279506683,14.3723145,0.01226157,0.003909409,0.004578546,17.0745239,1.33E-06,0.001809597,0.284610748,0.000489878,0.410924882,0.010127856,0.000845667,1.43734741,0.198552653,0.012908384,0,3.77307129,2.22157907,9.00927734,-21.230217,14.3236694,250.373047,224.128235,142.914856,39.1278992,3358.58984
51214.2852,93.5570068,4.99621582,39.2436829,0.00066447,0.000258341,4.23E-09,0.251721382,15.2288818,0.011242807,0.004027515,0.004362568,16.4712372,4.79E-06,0.00207898,0.290128827,0.000506563,0.410187244,0.010232642,0.000924185,1.3664608,0.198664919,0.012737557,0,3.72653198,2.22095442,8.6219635,-22.2949219,13.7648926,288.203125,226.700439,142.351318,39.6326599,3428.17188
51285.7148,92.5480347,4.80493164,38.3455811,0.000684952,0.000231378,4.68E-09,0.259891272,22.484375,0.011538687,0.003917821,0.004310139,17.9561768,2.57E-06,0.002325833,0.312101364,0.000521731,0.409076273,0.010409415,0.001275718,1.30867004,0.199124873,0.012511939,0,5.81982422,2.21985412,9.40341187,-21.5986938,13.5145874,256.65625,225.655029,143.197876,39.5031128,3376.92627
51357.1445,92.3725891,4.73834229,37.2991257,0.000703481,0.000241876,4.92E-09,0.244011879,21.670105,0.010822296,0.003493458,0.004304603,18.2226562,4.87E-05,0.002502471,0.318042755,0.000539882,0.407786965,0.010676775,0.001302041,1.24296892,0.199247703,0.012136817,0,5.06600952,2.22251797,9.52909851,-22.034668,13.685791,262.276367,225.863037,142.601318,39.6169128,3421.92969
51428.5703,91.942627,3.86169434,37.15271,0.000726003,0.003638357,5.22E-09,0.223022461,12.267334,0.011240244,0.003360659,0.003954105,13.5019531,2.09765625,0.002619477,0.315544128,0.000542533,0.40791139,0.01068151,0.000931373,1.2328949,0.199193239,0.012077451,0,2.63195801,2.22632837,9.82019043,-21.7030029,14.0450439,232.972656,236.400391,141.131287,41.40271,3596.05078
51500,92.3309326,2.79351807,35.1332397,0.000792664,0.004935741,6.18E-09,0.190166473,8.17041016,0.012480475,0.002205491,0.004016504,8.43969727,24.3134766,0.002693228,0.299845219,0.00057957,0.409988165,0.011081561,0.00089661,1.11360931,0.198861033,0.011496149,0,1.71942139,2.22603965,9.54138184,-22.0039673,13.6547852,233.720703,236.545898,141.616394,41.4505463,3573.48242
51571.4297,90.963623,2.20635986,34.4920807,0.000816155,0.001923025,6.51E-09,0.162100315,4.21533203,0.011059791,0.00092262,0.004117802,5.56274414,2.54003906,0.002641991,0.270957947,0.000591841,0.412078261,0.010966551,0.000802048,1.07856941,0.198253989,0.01166036,0,1.24627686,2.22763348,10.4260254,-21.0107422,12.1362305,234.552734,232.862305,141.178101,41.1427612,3562.49609
51642.8555,92.1353149,2.04958344,33.6331635,0.000792596,0.000684053,6.71E-09,0.143062592,2.94805908,0.011416525,0.000619631,0.004203215,4.78649902,0.010417938,0.002601877,0.253102303,0.00060871,0.413315356,0.011076391,0.000801429,1.03326988,0.19787918,0.011523575,0,1.06765366,2.22457767,9.6918335,-21.3745117,12.5567627,241.30957,227.087585,141.960876,40.4572144,3473.4375
51714.2852,93.2001953,1.69714355,33.6721344,0.000749644,0.000389889,7.27E-09,0.114795685,1.91644287,0.014116049,0.000859052,0.00490427,2.84350586,0.000134468,0.002864748,0.243670464,0.000607967,0.412669092,0.010862306,0.000770684,1.03460503,0.197677314,0.011774145,0,1.00656891,2.22542667,8.90957642,-19.2844238,11.5657654,263.015625,227.561523,141.285767,39.7770996,3513.76807
51785.7148,93.640625,1.93319702,33.6826172,0.000724793,0.001407236,1.97E-08,0.083871841,2.2605896,0.024154663,0.001100666,0.007839441,0.738830566,7.33E-05,0.003567934,0.244487762,0.000607873,0.418134212,0.010776065,0.000775851,1.03702927,0.19768393,0.012007132,0,1.01963234,2.21921778,8.52685547,-18.94104,10.999939,269.589844,226.269897,142.900726,38.8110962,3409.66992
51857.1445,93.0229492,1.71392822,33.7776985,0.000713829,0.005922318,6.13E-08,0.058852196,1.71459961,0.042982101,0.000964567,0.01469326,0.068794251,0.787353516,0.004410684,0.218353271,0.000606132,0.424156427,0.010626815,0.000754392,1.04178119,0.19712466,0.012240769,0,0.987731934,2.21505594,9.03997803,-17.1965332,11.1967163,244.527344,227.958008,143.53717,39.1386719,3363.17969
51928.5703,91.2286987,1.06719971,32.324585,0.000761963,0.020270348,1.58E-07,0.050120831,1.21865845,0.06588459,0.000600815,0.03081131,0.01726532,98.9880371,0.005427718,0.176664352,0.000635967,0.428607464,0.010913134,0.000805594,0.967086792,0.196240157,0.011718899,0,0.86051178,2.21438599,10.2896729,-17.0258789,11.4879913,200.164062,232.422211,144.183884,40.0842056,3351.82715
52000,92.3605957,0.916608334,30.4265137,0.00084785,0.020391464,4.43E-07,0.041278839,1.45381165,0.078366756,0.000216261,0.065366745,0.004485607,96.6005859,0.00640434,0.158908844,0.000677316,0.43717432,0.011354297,0.000901416,0.880828857,0.195856959,0.011153281,0,0.765068054,2.21372771,9.53509521,-15.2826538,12.0228271,224.432129,230.719482,144.506714,39.550354,3303.55078
52071.4297,93.0248413,0.747177124,28.9718628,0.000902252,0.010841966,1.53E-06,0.027104378,1.54335022,0.109012604,0.000121042,0.160995483,0.000801444,1.52807617,0.007484317,0.140254021,0.000711636,0.447842598,0.011656284,0.000980187,0.822166443,0.195454299,0.010792375,0,0.694366455,2.21044636,9.04040527,-13.9539795,13.1835938,228.384766,226.26416,143.948837,39.199585,3306.2876
52142.8555,93.565918,0.614055634,28.697052,0.000908671,0.003292322,5.05E-06,0.021146536,1.22119141,0.173766077,6.11E-05,0.409332275,9.27E-05,0.004047632,0.00866574,0.126661301,0.00072144,0.446575165,0.011609547,0.000991564,0.819695115,0.195155546,0.010865077,0,0.665475845,2.2013123,8.61016846,-12.3057861,13.748291,241.519531,223.766602,142.902054,38.6290283,3398.64673
52214.2852,92.5638428,0.621826172,27.9320679,0.000872623,0.000569627,8.61E-06,0.019293189,1.0626297,0.182389259,0.0001086,0.794403076,8.46E-05,0.000396967,0.009829044,0.145739555,0.000745079,0.438922405,0.011675641,0.001045275,0.802865982,0.195533603,0.01080744,0,0.623241425,2.19713497,9.39147949,-16.2553711,13.6846313,246.988281,225.294434,143.419617,39.3879395,3375.58398
